transaction_id,supplier_id,supplier_category,invoice_number,po_number,invoice_date,payment_date,payment_terms_days,po_amount,invoice_amount,paid_amount,invoice_currency,payment_currency,bank_account,bank_changed_recently,anomaly_type,amount_usd,is_anomaly
TXN-0000464,SUP-0045,Professional Services,INV-875-2026-000464,PO-2025-000464,2025-01-13,2025-03-24,60,1453.82,1221.72,1221.72,EUR,EUR,BANK-38433614,False,normal,1331.67,0
TXN-0000772,SUP-0089,Maintenance,INV-766-2026-000772,PO-2025-000772,2025-01-13,2025-01-31,30,27901.97,24781.0,24781.0,USD,USD,BANK-35136775,False,normal,24781.0,0
TXN-0001381,SUP-0018,Ground Services,INV-544-2026-001381,PO-2026-001381,2025-01-13,2025-02-28,45,14895.9,11376.22,11376.22,USD,USD,BANK-95760944,False,normal,11376.22,0
TXN-0001414,SUP-0055,Ground Services,INV-396-2026-001414,PO-2025-001414,2025-01-13,2025-02-05,30,9785.14,8431.73,8431.73,AED,AED,BANK-44199230,False,normal,2295.96,0
TXN-0001857,SUP-0088,Information Technology,INV-718-2026-001857,PO-2026-001857,2025-01-13,2025-02-26,45,18783.11,18381.85,18381.85,AED,AED,BANK-30669042,False,normal,5005.38,0
TXN-0002527,SUP-0008,Aircraft Components,INV-962-2026-002527,PO-2026-002527,2025-01-13,2025-04-04,60,33083.21,24587.12,24587.12,EUR,EUR,BANK-22713593,False,normal,26799.96,0
TXN-0002818,SUP-0044,Aircraft Components,INV-773-2026-002818,PO-2025-002818,2025-01-13,2025-03-04,45,11953.77,10602.79,10602.79,USD,USD,BANK-52259076,False,normal,10602.79,0
TXN-0003241,SUP-0018,Professional Services,INV-220-2026-003241,PO-2026-003241,2025-01-13,2025-02-24,30,1226.17,947.27,947.27,USD,USD,BANK-95760944,False,normal,947.27,0
TXN-0003538,SUP-0046,Ground Services,INV-962-2026-003538,PO-2025-003538,2025-01-13,2025-04-06,60,38454.22,37966.82,37966.82,EUR,EUR,BANK-11990275,False,normal,41383.83,0
TXN-0004327,SUP-0085,Maintenance,INV-682-2026-004327,PO-2026-004327,2025-01-13,2025-03-26,90,8618.1,7895.04,7895.04,USD,USD,BANK-94093522,False,normal,7895.04,0
TXN-0004497,SUP-0030,Facilities,INV-926-2026-004497,PO-2026-004497,2025-01-13,2025-02-22,30,3863.39,2913.11,2913.11,AED,AED,BANK-14041955,False,normal,793.24,0
TXN-0004512,SUP-0132,Facilities,INV-728-2026-004512,PO-2025-004512,2025-01-13,2025-03-18,60,13902.29,13302.5,13302.5,GBP,GBP,BANK-59967823,False,normal,16894.18,0
TXN-0004530,SUP-0150,Maintenance,INV-179-2026-004530,PO-2025-004530,2025-01-13,2025-02-16,45,34954.23,33258.73,33258.73,USD,USD,BANK-67087104,False,normal,33258.73,0
TXN-0000329,SUP-0125,Professional Services,INV-510-2026-000329,PO-2026-000329,2025-01-14,2025-02-06,30,4266.5,3672.8,5633.21,USD,USD,BANK-56892046,False,overpayment,5633.21,1
TXN-0000443,SUP-0067,Ground Services,INV-690-2026-000443,PO-2026-000443,2025-01-14,2025-04-23,90,10704.14,9427.37,9427.37,AED,AED,BANK-77206550,False,normal,2567.07,0
TXN-0000482,SUP-0051,Information Technology,INV-171-2026-000482,PO-2025-000482,2025-01-14,2025-02-06,30,3114.23,2591.66,2591.66,USD,USD,BANK-43629195,False,normal,2591.66,0
TXN-0000884,SUP-0102,Professional Services,INV-181-2026-000884,PO-2025-000884,2025-01-14,2025-02-08,30,16477.81,13617.98,13617.98,AED,AED,BANK-27979808,False,normal,3708.18,0
TXN-0000984,SUP-0010,Ground Services,INV-633-2026-000984,PO-2025-000984,2025-01-14,2025-03-21,60,8946.61,7987.21,7987.21,USD,USD,BANK-59212295,False,normal,7987.21,0
TXN-0001060,SUP-0095,Maintenance,INV-256-2026-001060,PO-2025-001060,2025-01-14,2025-03-19,60,3798.95,2877.1,2877.1,USD,USD,BANK-36688168,False,normal,2877.1,0
TXN-0001638,SUP-0098,Aircraft Components,INV-504-2026-001638,PO-2025-001638,2025-01-14,2025-02-27,45,48491.04,41277.55,41277.55,USD,USD,BANK-72483618,False,normal,41277.55,0
TXN-0001986,SUP-0016,Aircraft Components,INV-173-2026-001986,PO-2025-001986,2025-01-14,2025-04-26,90,9282.2,9052.16,9052.16,USD,USD,BANK-96689067,False,normal,9052.16,0
TXN-0002188,SUP-0031,Facilities,INV-118-2026-002188,PO-2025-002188,2025-01-14,2025-03-19,60,2605.29,2576.38,2576.38,EUR,EUR,BANK-36891816,False,normal,2808.25,0
TXN-0002383,SUP-0138,Facilities,INV-187-2026-002383,PO-2026-002383,2025-01-14,2025-02-25,30,8275.28,6038.7,6038.7,AED,AED,BANK-22630563,False,normal,1644.34,0
TXN-0003451,SUP-0084,Professional Services,INV-973-2026-003451,PO-2026-003451,2025-01-14,2025-02-19,30,1591.67,1300.91,1300.91,USD,USD,BANK-22950775,False,normal,1300.91,0
TXN-0005002,SUP-0123,Aircraft Components,INV-232-2026-005002,PO-2025-005002,2025-01-14,2025-02-28,45,17158.73,16596.39,16596.39,USD,USD,BANK-38236379,False,normal,16596.39,0
TXN-0000146,SUP-0053,Maintenance,INV-106-2026-000146,PO-2025-000146,2025-01-15,2025-02-16,30,13050.33,10351.08,10351.08,EUR,EUR,BANK-76295561,False,normal,11282.68,0
TXN-0000891,SUP-0154,Information Technology,INV-926-2026-000891,PO-2026-000891,2025-01-15,2025-02-06,30,9675.36,7468.92,7468.92,AED,AED,BANK-69720522,False,normal,2033.79,0
TXN-0001123,SUP-0038,Aircraft Components,INV-909-2026-001123,PO-2026-001123,2025-01-15,2025-02-19,45,2952.17,2634.16,2634.16,AED,AED,BANK-86107842,False,normal,717.28,0
TXN-0001439,SUP-0058,Professional Services,INV-400-2026-001439,PO-2026-001439,2025-01-15,2025-02-17,30,1952.1,1825.25,1825.25,AED,AED,BANK-94313182,False,normal,497.02,0
TXN-0001803,SUP-0150,Aircraft Components,INV-532-2026-001803,PO-2026-001803,2025-01-15,2025-04-19,90,8364.78,7143.99,7143.99,USD,USD,BANK-67087104,False,normal,7143.99,0
TXN-0002348,SUP-0088,Maintenance,INV-954-2026-002348,PO-2025-002348,2025-01-15,2025-03-09,60,1389.11,1228.13,1228.13,AED,AED,BANK-30669042,False,normal,334.42,0
TXN-0003336,SUP-0002,Information Technology,INV-464-2026-003336,PO-2025-003336,2025-01-15,2025-02-02,30,11067.82,10142.51,10142.51,USD,USD,BANK-19696685,False,normal,10142.51,0
TXN-0004007,SUP-0116,Aircraft Components,INV-980-2026-000211,PO-2026-000211,2025-01-15,2025-02-14,30,10688.03,8905.69,8905.69,EUR,EUR,BANK-45782037,False,exact_duplicate,9707.2,1
TXN-0004200,SUP-0117,Professional Services,INV-927-2026-004200,PO-2025-004200,2025-01-15,2025-02-22,30,1710.91,1560.81,1560.81,EUR,EUR,BANK-97580845,False,normal,1701.28,0
TXN-0000979,SUP-0137,Maintenance,INV-172-2026-000979,PO-2026-000979,2025-01-16,2025-03-01,45,4319.89,3870.23,3870.23,GBP,GBP,BANK-75099036,False,normal,4915.19,0
TXN-0001124,SUP-0021,Maintenance,INV-106-2026-001124,PO-2025-001124,2025-01-16,2025-02-05,30,13332.83,13130.63,13130.63,EUR,EUR,BANK-65967398,False,normal,14312.39,0
TXN-0001200,SUP-0084,Information Technology,INV-914-2026-001200,PO-2025-001200,2025-01-16,2025-02-10,30,69122.88,56635.29,56635.29,USD,USD,BANK-22950775,False,normal,56635.29,0
TXN-0001821,SUP-0053,Ground Services,INV-290-2026-001821,PO-2026-001821,2025-01-16,2025-02-13,30,2019.73,1683.84,1683.84,EUR,EUR,BANK-76295561,False,normal,1835.39,0
TXN-0002009,SUP-0067,Information Technology,INV-693-2026-002009,PO-2026-002009,2025-01-16,2025-02-08,30,4553.72,4337.68,4337.68,AED,AED,BANK-77206550,False,normal,1181.15,0
TXN-0002078,SUP-0066,Maintenance,INV-579-2026-002078,PO-2025-002078,2025-01-16,2025-03-19,60,3738.92,2959.46,2959.46,AED,AED,BANK-23795588,False,normal,805.86,0
TXN-0002159,SUP-0073,Aircraft Components,INV-609-2026-002159,PO-2026-002159,2025-01-16,2025-03-11,45,21146.57,16592.97,16592.97,EUR,EUR,BANK-14030635,False,normal,18086.34,0
TXN-0004191,SUP-0089,Ground Services,INV-178-2026-004191,PO-2026-004191,2025-01-16,2025-03-16,60,12790.76,10475.39,10475.39,USD,USD,NEW-32745743,True,bank_change,10475.39,1
TXN-0000722,SUP-0116,Professional Services,INV-500-2026-000722,PO-2025-000722,2025-01-17,2025-02-11,30,93857.59,68581.8,68581.8,EUR,EUR,BANK-45782037,False,normal,74754.16,0
TXN-0000769,SUP-0104,Information Technology,INV-830-2026-000769,PO-2026-000769,2025-01-17,2025-03-20,60,16439.2,13497.2,13497.2,GBP,GBP,BANK-82371206,False,normal,17141.44,0
TXN-0000872,SUP-0022,Maintenance,INV-233-2026-000872,PO-2025-000872,2025-01-17,2025-02-16,30,20219.1,16632.81,16632.81,USD,USD,BANK-56355141,False,normal,16632.81,0
TXN-0001443,SUP-0030,Professional Services,INV-160-2026-001443,PO-2026-001443,2025-01-17,2025-03-09,30,15733.12,14557.36,14557.36,AED,AED,BANK-14041955,False,normal,3963.97,0
TXN-0003409,SUP-0098,Information Technology,INV-261-2026-003409,PO-2026-003409,2025-01-17,2025-03-18,60,2117.27,1950.27,1950.27,USD,USD,BANK-72483618,False,normal,1950.27,0
TXN-0003822,SUP-0128,Maintenance,INV-430-2026-003822,PO-2025-003822,2025-01-17,2025-02-28,30,6921.13,5938.5,5938.5,USD,USD,BANK-93232757,False,normal,5938.5,0
TXN-0004050,SUP-0082,Professional Services,INV-584-2026-004050,PO-2025-004050,2025-01-17,2025-02-09,30,8468.6,6672.66,6672.66,USD,USD,NEW-41118127,True,bank_change,6672.66,1
TXN-0004292,SUP-0120,Facilities,INV-327-2026-004292,PO-2025-004292,2025-01-17,2025-03-18,60,50205.59,41980.55,41980.55,AED,AED,BANK-53972563,False,normal,11431.3,0
TXN-0000092,SUP-0084,Professional Services,INV-213-2026-000092,PO-2025-000092,2025-01-18,2025-02-09,30,70473.38,54145.41,54145.41,USD,USD,BANK-22950775,False,normal,54145.41,0
TXN-0000668,SUP-0146,Professional Services,INV-115-2026-000668,PO-2025-000668,2025-01-18,2025-02-26,45,7480.29,6429.33,6429.33,USD,USD,BANK-76449297,False,normal,6429.33,0
TXN-0000692,SUP-0031,Facilities,INV-931-2026-000692,PO-2025-000692,2025-01-18,2025-03-03,45,11838.44,11673.17,11673.17,EUR,EUR,BANK-36891816,False,normal,12723.76,0
TXN-0000734,SUP-0071,Aircraft Components,INV-316-2026-000734,PO-2025-000734,2025-01-18,2025-03-08,60,62979.89,57235.74,57235.74,USD,USD,BANK-74793410,False,normal,57235.74,0
TXN-0000832,SUP-0095,Maintenance,INV-590-2026-000832,PO-2025-000832,2025-01-18,2025-03-04,45,3678.81,3129.35,3129.35,USD,USD,BANK-36688168,False,normal,3129.35,0
TXN-0000997,SUP-0047,Information Technology,INV-320-2026-000997,PO-2026-000997,2025-01-18,2025-03-24,60,11968.15,9515.32,9515.32,USD,USD,BANK-79481118,False,normal,9515.32,0
TXN-0001760,SUP-0134,Information Technology,INV-350-2026-001760,PO-2025-001760,2025-01-18,2025-02-15,30,6530.58,5007.28,5007.28,USD,USD,BANK-67057759,False,normal,5007.28,0
TXN-0001955,SUP-0058,Maintenance,INV-135-2026-001955,PO-2026-001955,2025-01-18,2025-03-13,45,12054.73,9451.55,9451.55,AED,AED,BANK-94313182,False,normal,2573.66,0
TXN-0004448,SUP-0133,Facilities,INV-757-2026-004448,PO-2025-004448,2025-01-18,2025-03-10,45,3750.28,2940.9,2940.9,AED,AED,BANK-23338758,False,normal,800.81,0
TXN-0000897,SUP-0056,Aircraft Components,INV-774-2026-000897,PO-2026-000897,2025-01-19,2025-03-13,45,883.49,696.03,696.03,EUR,EUR,BANK-33621446,False,normal,758.67,0
TXN-0000975,SUP-0127,Aircraft Components,INV-537-2026-000975,PO-2026-000975,2025-01-19,2025-03-13,45,8572.23,6929.55,6929.55,USD,USD,BANK-96425599,False,normal,6929.55,0
TXN-0000983,SUP-0125,Ground Services,INV-356-2026-000983,PO-2026-000983,2025-01-19,2025-03-15,45,8436.26,6741.98,6741.98,USD,USD,BANK-56892046,False,normal,6741.98,0
TXN-0001445,SUP-0015,Maintenance,INV-307-2026-001445,PO-2026-001445,2025-01-19,2025-03-16,60,11006.81,8922.39,8922.39,USD,USD,BANK-82742631,False,normal,8922.39,0
TXN-0001558,SUP-0120,Facilities,INV-659-2026-001558,PO-2025-001558,2025-01-19,2025-03-19,60,3254.86,2567.71,2567.71,AED,AED,BANK-53972563,False,normal,699.19,0
TXN-0002300,SUP-0019,Ground Services,INV-128-2026-002300,PO-2025-002300,2025-01-19,2025-03-23,60,23800.95,21007.21,21007.21,EUR,EUR,BANK-67134797,False,normal,22897.86,0
TXN-0002570,SUP-0077,Ground Services,INV-742-2026-002570,PO-2025-002570,2025-01-19,2025-04-30,90,36135.71,26313.05,26313.05,USD,USD,BANK-99822506,False,normal,26313.05,0
TXN-0002715,SUP-0148,Maintenance,INV-374-2026-002715,PO-2026-002715,2025-01-19,2025-03-16,60,15884.0,12589.29,12589.29,AED,AED,BANK-48887190,False,normal,3428.06,0
TXN-0004099,SUP-0094,Professional Services,INV-997-2026-004099,PO-2026-004099,2025-01-19,2025-02-25,30,31939.98,24630.45,24630.45,USD,USD,BANK-20964925,False,normal,24630.45,0
TXN-0004160,SUP-0065,Facilities,INV-273-2026-004160,PO-2025-004160,2025-01-19,2025-02-04,30,3546.08,3279.41,3279.41,AED,AED,BANK-90272029,False,normal,892.98,0
TXN-0004256,SUP-0074,Ground Services,INV-765-2026-004256,PO-2025-004256,2025-01-19,2025-02-16,30,4609.94,4237.98,4237.98,USD,USD,BANK-27679119,False,normal,4237.98,0
TXN-0004374,SUP-0084,Professional Services,INV-973-2026-003451,PO-2026-003451,2025-01-19,2025-02-18,30,1591.67,1300.91,1300.91,USD,USD,BANK-22950775,False,exact_duplicate,1300.91,1
TXN-0005578,SUP-0011,Ground Services,INV-439-2026-005578,PO-2025-005578,2025-01-19,2025-02-27,30,60594.27,53062.22,53062.22,USD,USD,BANK-43383005,False,normal,53062.22,0
TXN-0000067,SUP-0133,Maintenance,INV-504-2026-000067,PO-2026-000067,2025-01-20,2025-02-15,30,9582.66,8944.39,8944.39,AED,AED,BANK-23338758,False,normal,2435.56,0
TXN-0000102,SUP-0016,Ground Services,INV-407-2026-000102,PO-2025-000102,2025-01-20,2025-03-31,60,1834.56,1571.11,1571.11,USD,USD,BANK-96689067,False,normal,1571.11,0
TXN-0000132,SUP-0043,Aircraft Components,INV-226-2026-000132,PO-2025-000132,2025-01-20,2025-02-25,30,40603.75,35252.33,35252.33,AED,AED,BANK-56697251,False,normal,9599.21,0
TXN-0000494,SUP-0091,Ground Services,INV-767-2026-000494,PO-2025-000494,2025-01-20,2025-04-19,90,37298.16,31470.04,31470.04,USD,USD,BANK-11616527,False,normal,31470.04,0
TXN-0001074,SUP-0137,Professional Services,INV-354-2026-001074,PO-2025-001074,2025-01-20,2025-02-14,30,5032.3,4276.13,4276.13,GBP,GBP,BANK-75099036,False,normal,5430.69,0
TXN-0001629,SUP-0119,Aircraft Components,INV-375-2026-001629,PO-2026-001629,2025-01-20,2025-03-11,45,17866.79,16015.17,16015.17,USD,USD,BANK-21899503,False,normal,16015.17,0
TXN-0002414,SUP-0033,Ground Services,INV-708-2026-002414,PO-2025-002414,2025-01-20,2025-02-20,30,69763.39,61121.53,102779.87,USD,USD,BANK-97243596,False,overpayment,102779.87,1
TXN-0002606,SUP-0063,Aircraft Components,INV-595-2026-002606,PO-2025-002606,2025-01-20,2025-02-20,30,2401.05,1887.6,1887.6,AED,AED,BANK-16087857,False,normal,513.99,0
TXN-0002722,SUP-0131,Maintenance,INV-986-2026-002722,PO-2025-002722,2025-01-20,2025-02-13,30,3083.08,2699.68,2699.68,USD,USD,BANK-63724249,False,normal,2699.68,0
TXN-0002813,SUP-0087,Ground Services,INV-121-2026-002813,PO-2026-002813,2025-01-20,2025-02-17,30,3741.42,3262.94,3262.94,AED,AED,BANK-25685067,False,normal,888.5,0
TXN-0002908,SUP-0031,Information Technology,INV-129-2026-002908,PO-2025-002908,2025-01-20,2025-03-20,60,15572.62,12515.87,12515.87,EUR,USD,BANK-36891816,False,currency_mismatch,12515.87,1
TXN-0002960,SUP-0127,Aircraft Components,INV-119-2026-002644,PO-2025-002644,2025-01-20,2025-02-19,30,5722.61,4553.25,4553.25,USD,USD,BANK-96425599,False,exact_duplicate,4553.25,1
TXN-0003606,SUP-0007,Maintenance,INV-401-2026-003606,PO-2025-003606,2025-01-20,2025-04-26,90,20343.31,17221.79,17221.79,EUR,EUR,BANK-31280989,False,normal,18771.75,0
TXN-0004178,SUP-0061,Aircraft Components,INV-741-2026-004178,PO-2025-004178,2025-01-20,2025-02-22,30,32520.7,31227.35,31227.35,AED,AED,BANK-12871994,False,normal,8503.21,0
TXN-0004799,SUP-0159,Aircraft Components,INV-426-2026-004799,PO-2026-004799,2025-01-20,2025-03-30,60,2948.49,2171.66,2171.66,AED,AED,BANK-81713537,False,normal,591.34,0
TXN-0005026,SUP-0128,Facilities,INV-860-2026-005026,PO-2025-005026,2025-01-20,2025-02-24,30,4305.25,3333.1,3333.1,USD,USD,BANK-93232757,False,normal,3333.1,0
TXN-0005049,SUP-0015,Maintenance,INV-131-2026-005049,PO-2026-005049,2025-01-20,2025-03-07,45,25347.14,21702.62,21702.62,USD,USD,BANK-82742631,False,normal,21702.62,0
TXN-0005386,SUP-0076,Ground Services,INV-565-2026-005386,PO-2025-005386,2025-01-20,2025-03-08,45,9287.25,8249.14,8249.14,USD,USD,BANK-37929130,False,normal,8249.14,0
TXN-0000031,SUP-0142,Professional Services,INV-805-2026-000031,PO-2026-000031,2025-01-21,2025-02-17,30,51067.31,48491.45,48491.45,AED,AED,BANK-96960871,False,normal,13204.22,0
TXN-0000057,SUP-0032,Facilities,INV-519-2026-000057,PO-2026-000057,2025-01-21,2025-03-01,45,14703.47,13219.78,13219.78,GBP,GBP,BANK-49158734,False,normal,16789.12,0
TXN-0000130,SUP-0103,Facilities,INV-390-2026-000130,PO-2025-000130,2025-01-21,2025-03-07,60,3291.72,2907.16,2907.16,USD,USD,BANK-87788293,False,normal,2907.16,0
TXN-0000191,SUP-0093,Aircraft Components,INV-247-2026-000191,PO-2026-000191,2025-01-21,2025-03-06,45,5087.45,3972.23,3972.23,USD,USD,BANK-97237891,False,normal,3972.23,0
TXN-0000719,SUP-0105,Aircraft Components,INV-600-2026-000719,PO-2026-000719,2025-01-21,2025-02-11,30,12762.12,11016.99,11016.99,EUR,EUR,BANK-12259119,False,normal,12008.52,0
TXN-0001483,SUP-0135,Ground Services,INV-957-2026-001483,PO-2026-001483,2025-01-21,2025-03-15,45,34979.86,27228.23,27228.23,AED,AED,BANK-85671420,False,normal,7414.25,0
TXN-0001769,SUP-0048,Information Technology,INV-496-2026-001769,PO-2026-001769,2025-01-21,2025-03-05,45,8676.08,7727.87,7727.87,USD,AED,BANK-40202528,False,currency_mismatch,2104.3,1
TXN-0001805,SUP-0064,Aircraft Components,INV-842-2026-001805,PO-2026-001805,2025-01-21,2025-03-16,60,10578.56,8299.33,8299.33,EUR,EUR,BANK-84800139,False,normal,9046.27,0
TXN-0002205,SUP-0117,Aircraft Components,INV-864-2026-002205,PO-2026-002205,2025-01-21,2025-03-04,30,83042.11,74165.88,74165.88,EUR,EUR,BANK-97580845,False,normal,80840.81,0
TXN-0002238,SUP-0061,Maintenance,INV-183-2026-002238,PO-2025-002238,2025-01-21,2025-02-07,30,996.13,989.64,989.64,AED,AED,BANK-12871994,False,normal,269.48,0
TXN-0002331,SUP-0108,Ground Services,INV-973-2026-002331,PO-2026-002331,2025-01-21,2025-03-25,60,4649.34,4163.36,4163.36,USD,USD,BANK-76508559,False,normal,4163.36,0
TXN-0003127,SUP-0098,Facilities,INV-583-2026-003127,PO-2026-003127,2025-01-21,2025-04-13,90,11423.56,8817.27,8817.27,USD,USD,BANK-72483618,False,normal,8817.27,0
TXN-0003147,SUP-0006,Professional Services,INV-782-2026-003147,PO-2026-003147,2025-01-21,2025-05-11,90,2296.17,2035.56,2035.56,GBP,GBP,BANK-30719258,False,normal,2585.16,0
TXN-0003212,SUP-0066,Facilities,INV-756-2026-003212,PO-2025-003212,2025-01-21,2025-02-25,30,37298.9,34375.11,34375.11,AED,AED,BANK-23795588,False,normal,9360.34,0
TXN-0003391,SUP-0112,Ground Services,INV-884-2026-003391,PO-2026-003391,2025-01-21,2025-04-01,60,9181.58,8706.84,8706.84,USD,USD,BANK-21137842,False,normal,8706.84,0
TXN-0003735,SUP-0018,Maintenance,INV-412-2026-003735,PO-2026-003735,2025-01-21,2025-02-25,45,1176.04,886.94,886.94,USD,USD,BANK-95760944,False,normal,886.94,0
TXN-0004341,SUP-0032,Aircraft Components,INV-986-2026-004341,PO-2026-004341,2025-01-21,2025-03-01,45,10369.12,8944.32,8944.32,GBP,GBP,BANK-49158734,False,normal,11359.29,0
TXN-0004615,SUP-0089,Aircraft Components,INV-394-2026-004615,PO-2026-004615,2025-01-21,2025-03-17,60,59363.62,59126.37,59126.37,USD,USD,BANK-35136775,False,normal,59126.37,0
TXN-0004733,SUP-0009,Aircraft Components,INV-640-2026-004733,PO-2026-004733,2025-01-21,2025-03-24,60,1073.81,829.4,829.4,USD,USD,BANK-59936721,False,normal,829.4,0
TXN-0000154,SUP-0152,Aircraft Components,INV-570-2026-000154,PO-2025-000154,2025-01-22,2025-03-07,45,9062.93,7468.16,7468.16,EUR,EUR,BANK-86228158,False,normal,8140.29,0
TXN-0000461,SUP-0156,Ground Services,INV-118-2026-000461,PO-2026-000461,2025-01-22,2025-02-18,30,11222.31,9820.17,9820.17,AED,AED,BANK-35913857,False,normal,2674.03,0
TXN-0000703,SUP-0091,Maintenance,INV-369-2026-000703,PO-2026-000703,2025-01-22,2025-02-22,30,1908.83,1819.77,1819.77,USD,USD,BANK-11616527,False,normal,1819.77,0
TXN-0001453,SUP-0154,Information Technology,INV-966-2026-001453,PO-2026-001453,2025-01-22,2025-02-26,30,17851.86,15662.18,15662.18,AED,AED,BANK-69720522,False,normal,4264.81,0
TXN-0002492,SUP-0144,Professional Services,INV-515-2026-002492,PO-2025-002492,2025-01-22,2025-03-04,30,3671.64,3446.07,3446.07,AED,AED,BANK-63643829,False,normal,938.36,0
TXN-0003215,SUP-0025,Information Technology,INV-112-2026-003215,PO-2026-003215,2025-01-22,2025-02-21,30,10467.01,9088.91,9088.91,EUR,EUR,BANK-99224451,False,normal,9906.91,0
TXN-0004705,SUP-0118,Maintenance,INV-280-2026-004705,PO-2026-004705,2025-01-22,2025-02-23,30,3923.17,3162.96,3162.96,AED,AED,BANK-37085381,False,normal,861.27,0
TXN-0005189,SUP-0080,Facilities,INV-463-2026-005189,PO-2026-005189,2025-01-22,2025-02-17,30,9173.34,7938.63,7938.63,EUR,EUR,BANK-97464377,False,normal,8653.11,0
TXN-0005420,SUP-0024,Professional Services,INV-831-2026-005420,PO-2025-005420,2025-01-22,2025-02-14,30,3055.8,2303.19,2303.19,EUR,EUR,BANK-33036857,False,normal,2510.48,0
TXN-0000977,SUP-0008,Maintenance,INV-921-2026-000977,PO-2026-000977,2025-01-23,2025-03-03,30,14493.62,14475.58,14475.58,EUR,EUR,BANK-22713593,False,normal,15778.38,0
TXN-0002562,SUP-0122,Information Technology,INV-304-2026-002562,PO-2025-002562,2025-01-23,2025-03-29,60,5487.9,4834.63,4834.63,AED,AED,BANK-69657778,False,normal,1316.47,0
TXN-0003983,SUP-0143,Ground Services,INV-972-2026-003983,PO-2026-003983,2025-01-23,2025-03-24,60,20262.53,18853.91,18853.91,GBP,GBP,BANK-24937333,False,normal,23944.47,0
TXN-0004378,SUP-0115,Aircraft Components,INV-945-2026-004378,PO-2025-004378,2025-01-23,2025-02-12,30,4570.29,3629.36,3629.36,USD,USD,BANK-17278259,False,normal,3629.36,0
TXN-0004718,SUP-0107,Facilities,INV-750-2026-004718,PO-2025-004718,2025-01-23,2025-02-15,30,22876.78,20794.9,20794.9,USD,USD,BANK-17594929,False,normal,20794.9,0
TXN-0004951,SUP-0065,Aircraft Components,INV-498-2026-004951,PO-2026-004951,2025-01-23,2025-03-03,30,10087.26,9855.29,9855.29,AED,AED,BANK-90272029,False,normal,2683.6,0
TXN-0005423,SUP-0128,Maintenance,INV-752-2026-005423,PO-2026-005423,2025-01-23,2025-02-12,30,6907.58,6278.72,6278.72,USD,USD,BANK-93232757,False,normal,6278.72,0
TXN-0000794,SUP-0139,Aircraft Components,INV-236-2026-000794,PO-2025-000794,2025-01-24,2025-02-21,30,9466.49,8474.38,8474.38,EUR,EUR,BANK-77394363,False,normal,9237.07,0
